municipality,name,year,middle_income
1981,Sala,2010,216000.0
1981,Sala,2011,222200.0
1981,Sala,2012,229300.0
1981,Sala,2013,236100.0
1981,Sala,2014,240900.0
1982,Fagersta,2001,182700.0
1982,Fagersta,2002,189700.0
1982,Fagersta,2003,195900.0
1982,Fagersta,2004,200800.0
1982,Fagersta,2005,208200.0
1982,Fagersta,2006,213100.0
1982,Fagersta,2007,220500.0
1982,Fagersta,2008,227700.0
1982,Fagersta,2009,226000.0
1982,Fagersta,2010,228600.0
1982,Fagersta,2011,235800.0
1982,Fagersta,2012,244400.0
1982,Fagersta,2013,248300.0
1982,Fagersta,2014,252700.0
1983,Köping,2001,170900.0
1983,Köping,2002,177900.0
1983,Köping,2003,185900.0
1983,Köping,2004,192100.0
1983,Köping,2005,195800.0
1983,Köping,2006,199900.0
1983,Köping,2007,209000.0
1983,Köping,2008,217100.0
1983,Köping,2009,214400.0
1983,Köping,2010,216400.0
1983,Köping,2011,227100.0
1983,Köping,2012,234200.0
1983,Köping,2013,240000.0
1983,Köping,2014,245800.0
1984,Arboga,2001,172000.0
1984,Arboga,2002,179100.0
1984,Arboga,2003,185500.0
1984,Arboga,2004,189200.0
1984,Arboga,2005,193600.0
1984,Arboga,2006,199100.0
1984,Arboga,2007,205900.0
1984,Arboga,2008,214200.0
1984,Arboga,2009,214200.0
1984,Arboga,2010,216800.0
1984,Arboga,2011,224400.0
1984,Arboga,2012,231000.0
1984,Arboga,2013,236100.0
1984,Arboga,2014,240200.0
2021,Vansbro,2001,154800.0
2021,Vansbro,2002,161100.0
2021,Vansbro,2003,167900.0
2021,Vansbro,2004,172300.0
2021,Vansbro,2005,176800.0
2021,Vansbro,2006,181100.0
2021,Vansbro,2007,186000.0
2021,Vansbro,2008,191600.0
2021,Vansbro,2009,193900.0
2021,Vansbro,2010,196800.0
2021,Vansbro,2011,202000.0
2021,Vansbro,2012,209500.0
2021,Vansbro,2013,216000.0
2021,Vansbro,2014,224000.0
2023,Malung-Sälen,2001,158400.0
2023,Malung-Sälen,2002,167200.0
2023,Malung-Sälen,2003,175000.0
2023,Malung-Sälen,2004,178900.0
2023,Malung-Sälen,2005,182200.0
2023,Malung-Sälen,2006,188200.0
2023,Malung-Sälen,2007,192600.0
2023,Malung-Sälen,2008,198300.0
2023,Malung-Sälen,2009,204100.0
2023,Malung-Sälen,2010,208400.0
2023,Malung-Sälen,2011,212300.0
2023,Malung-Sälen,2012,219100.0
2023,Malung-Sälen,2013,227500.0
2023,Malung-Sälen,2014,232900.0
2026,Gagnef,2001,168200.0
2026,Gagnef,2002,176100.0
2026,Gagnef,2003,182600.0
2026,Gagnef,2004,186200.0
2026,Gagnef,2005,190700.0
2026,Gagnef,2006,196700.0
2026,Gagnef,2007,204700.0
2026,Gagnef,2008,212400.0
2026,Gagnef,2009,216800.0
2026,Gagnef,2010,220600.0
2026,Gagnef,2011,228400.0
2026,Gagnef,2012,238000.0
2026,Gagnef,2013,244100.0
2026,Gagnef,2014,250400.0
2029,Leksand,2001,167700.0
2029,Leksand,2002,175300.0
2029,Leksand,2003,184000.0
2029,Leksand,2004,188800.0
2029,Leksand,2005,194100.0
2029,Leksand,2006,200300.0
2029,Leksand,2007,208400.0
2029,Leksand,2008,215100.0
2029,Leksand,2009,220400.0
2029,Leksand,2010,224400.0
2029,Leksand,2011,231200.0
2029,Leksand,2012,241200.0
2029,Leksand,2013,246400.0
2029,Leksand,2014,252500.0
2031,Rättvik,2001,157200.0
2031,Rättvik,2002,164300.0
2031,Rättvik,2003,172700.0
2031,Rättvik,2004,176500.0
2031,Rättvik,2005,182200.0
2031,Rättvik,2006,186100.0
2031,Rättvik,2007,194700.0
2031,Rättvik,2008,201600.0
2031,Rättvik,2009,206200.0
2031,Rättvik,2010,209400.0
2031,Rättvik,2011,213100.0
2031,Rättvik,2012,222000.0
2031,Rättvik,2013,228500.0
2031,Rättvik,2014,235000.0
2034,Orsa,2001,151000.0
2034,Orsa,2002,159800.0
2034,Orsa,2003,168300.0
2034,Orsa,2004,171700.0
2034,Orsa,2005,174900.0
2034,Orsa,2006,178800.0
2034,Orsa,2007,182400.0
2034,Orsa,2008,189600.0
2034,Orsa,2009,192700.0
2034,Orsa,2010,194300.0
2034,Orsa,2011,199700.0
2034,Orsa,2012,208100.0
2034,Orsa,2013,214200.0
2034,Orsa,2014,221700.0
2039,Älvdalen,2001,150700.0
2039,Älvdalen,2002,158700.0
2039,Älvdalen,2003,167100.0
2039,Älvdalen,2004,171600.0
2039,Älvdalen,2005,175300.0
2039,Älvdalen,2006,179600.0
2039,Älvdalen,2007,183900.0
2039,Älvdalen,2008,190000.0
2039,Älvdalen,2009,195600.0
2039,Älvdalen,2010,198600.0
2039,Älvdalen,2011,205300.0
2039,Älvdalen,2012,212800.0
2039,Älvdalen,2013,219300.0
2039,Älvdalen,2014,225600.0
2061,Smedjebacken,2001,174600.0
2061,Smedjebacken,2002,181600.0
2061,Smedjebacken,2003,189000.0
2061,Smedjebacken,2004,194400.0
2061,Smedjebacken,2005,201900.0
2061,Smedjebacken,2006,206000.0
2061,Smedjebacken,2007,214000.0
2061,Smedjebacken,2008,223600.0
2061,Smedjebacken,2009,223600.0
2061,Smedjebacken,2010,227000.0
2061,Smedjebacken,2011,233700.0
2061,Smedjebacken,2012,242900.0
2061,Smedjebacken,2013,248600.0
2061,Smedjebacken,2014,253100.0
2062,Mora,2001,167500.0
2062,Mora,2002,175000.0
2062,Mora,2003,183900.0
2062,Mora,2004,187800.0
2062,Mora,2005,193500.0
2062,Mora,2006,198100.0
2062,Mora,2007,204300.0
2062,Mora,2008,210400.0
2062,Mora,2009,214700.0
2062,Mora,2010,216700.0
2062,Mora,2011,224100.0
2062,Mora,2012,231700.0
2062,Mora,2013,240700.0
2062,Mora,2014,247300.0
2080,Falun,2001,181500.0
2080,Falun,2002,188400.0
2080,Falun,2003,196400.0
2080,Falun,2004,201500.0
2080,Falun,2005,207200.0
2080,Falun,2006,212400.0
2080,Falun,2007,220900.0
2080,Falun,2008,228500.0
2080,Falun,2009,233000.0
2080,Falun,2010,235000.0
2080,Falun,2011,242800.0
2080,Falun,2012,251800.0
2080,Falun,2013,258900.0
2080,Falun,2014,265700.0
2081,Borlänge,2001,174300.0
2081,Borlänge,2002,181800.0
2081,Borlänge,2003,189000.0
2081,Borlänge,2004,193800.0
2081,Borlänge,2005,198900.0
2081,Borlänge,2006,203900.0
2081,Borlänge,2007,211000.0
2081,Borlänge,2008,219200.0
2081,Borlänge,2009,222100.0
2081,Borlänge,2010,223200.0
2081,Borlänge,2011,227500.0
2081,Borlänge,2012,236100.0
2081,Borlänge,2013,242600.0
2081,Borlänge,2014,248100.0
2082,Säter,2001,168800.0
2082,Säter,2002,175300.0
2082,Säter,2003,182600.0
2082,Säter,2004,186800.0
2082,Säter,2005,191200.0
2082,Säter,2006,195500.0
2082,Säter,2007,204800.0
2082,Säter,2008,212900.0
2082,Säter,2009,218900.0
2082,Säter,2010,224200.0
2082,Säter,2011,229600.0
2082,Säter,2012,238300.0
2082,Säter,2013,245400.0
2082,Säter,2014,253200.0
2083,Hedemora,2001,166700.0
2083,Hedemora,2002,172900.0
2083,Hedemora,2003,179800.0
2083,Hedemora,2004,184600.0
2083,Hedemora,2005,188300.0
2083,Hedemora,2006,193100.0
2083,Hedemora,2007,201100.0
2083,Hedemora,2008,208200.0
2083,Hedemora,2009,212400.0
2083,Hedemora,2010,215400.0
2083,Hedemora,2011,223000.0
2083,Hedemora,2012,230500.0
2083,Hedemora,2013,234100.0
2083,Hedemora,2014,240700.0
2084,Avesta,2001,174700.0
2084,Avesta,2002,182700.0
2084,Avesta,2003,191100.0
2084,Avesta,2004,195300.0
2084,Avesta,2005,199700.0
2084,Avesta,2006,204500.0
2084,Avesta,2007,211100.0
2084,Avesta,2008,217200.0
2084,Avesta,2009,220000.0
2084,Avesta,2010,225600.0
2084,Avesta,2011,232100.0
2084,Avesta,2012,240800.0
2084,Avesta,2013,246400.0
2084,Avesta,2014,250000.0
2085,Ludvika,2001,173700.0
2085,Ludvika,2002,181000.0
2085,Ludvika,2003,188300.0
2085,Ludvika,2004,192100.0
2085,Ludvika,2005,196400.0
2085,Ludvika,2006,201300.0
2085,Ludvika,2007,209700.0
2085,Ludvika,2008,216800.0
2085,Ludvika,2009,223100.0
2085,Ludvika,2010,224300.0
2085,Ludvika,2011,230900.0
2085,Ludvika,2012,240400.0
2085,Ludvika,2013,247500.0
2085,Ludvika,2014,252600.0
2101,Ockelbo,2001,160100.0
2101,Ockelbo,2002,167900.0
2101,Ockelbo,2003,176500.0
2101,Ockelbo,2004,182000.0
2101,Ockelbo,2005,187700.0
2101,Ockelbo,2006,192600.0
2101,Ockelbo,2007,198900.0
2101,Ockelbo,2008,207400.0
2101,Ockelbo,2009,208600.0
2101,Ockelbo,2010,211800.0
2101,Ockelbo,2011,217600.0
2101,Ockelbo,2012,224200.0
2101,Ockelbo,2013,231100.0
2101,Ockelbo,2014,234800.0
2104,Hofors,2001,177000.0
2104,Hofors,2002,182600.0
2104,Hofors,2003,190500.0
2104,Hofors,2004,195000.0
2104,Hofors,2005,199300.0
2104,Hofors,2006,206900.0
2104,Hofors,2007,213600.0
2104,Hofors,2008,223400.0
2104,Hofors,2009,217400.0
2104,Hofors,2010,221200.0
2104,Hofors,2011,231200.0
2104,Hofors,2012,237500.0
2104,Hofors,2013,241300.0
2104,Hofors,2014,249000.0
2121,Ovanåker,2001,155900.0
2121,Ovanåker,2002,163000.0
2121,Ovanåker,2003,171300.0
2121,Ovanåker,2004,176300.0
2121,Ovanåker,2005,181300.0
2121,Ovanåker,2006,188300.0
2121,Ovanåker,2007,195300.0
2121,Ovanåker,2008,202800.0
2121,Ovanåker,2009,204100.0
2121,Ovanåker,2010,207300.0
2121,Ovanåker,2011,212900.0
2121,Ovanåker,2012,217700.0
2121,Ovanåker,2013,223500.0
2121,Ovanåker,2014,227600.0
2132,Nordanstig,2001,156000.0
2132,Nordanstig,2002,164000.0
2132,Nordanstig,2003,173500.0
2132,Nordanstig,2004,176300.0
2132,Nordanstig,2005,180300.0
2132,Nordanstig,2006,184500.0
2132,Nordanstig,2007,189700.0
2132,Nordanstig,2008,195800.0
2132,Nordanstig,2009,199400.0
2132,Nordanstig,2010,202600.0
2132,Nordanstig,2011,209700.0
2132,Nordanstig,2012,216400.0
2132,Nordanstig,2013,222200.0
2132,Nordanstig,2014,229000.0
2161,Ljusdal,2001,159700.0
2161,Ljusdal,2002,166700.0
2161,Ljusdal,2003,174500.0
2161,Ljusdal,2004,178000.0
2161,Ljusdal,2005,183200.0
2161,Ljusdal,2006,186900.0
2161,Ljusdal,2007,192700.0
2161,Ljusdal,2008,199500.0
2161,Ljusdal,2009,202900.0
2161,Ljusdal,2010,206300.0
2161,Ljusdal,2011,211800.0
2161,Ljusdal,2012,220100.0
2161,Ljusdal,2013,226200.0
2161,Ljusdal,2014,231100.0
2180,Gävle,2001,181700.0
2180,Gävle,2002,187900.0
2180,Gävle,2003,195500.0
2180,Gävle,2004,199800.0
2180,Gävle,2005,205300.0
2180,Gävle,2006,211300.0
2180,Gävle,2007,218800.0
2180,Gävle,2008,228000.0
2180,Gävle,2009,231400.0
2180,Gävle,2010,236900.0
2180,Gävle,2011,241800.0
2180,Gävle,2012,247700.0
2180,Gävle,2013,254800.0
2180,Gävle,2014,259400.0
2181,Sandviken,2001,179800.0
2181,Sandviken,2002,188400.0
2181,Sandviken,2003,196000.0
2181,Sandviken,2004,200600.0
2181,Sandviken,2005,208500.0
2181,Sandviken,2006,215500.0
2181,Sandviken,2007,222500.0
2181,Sandviken,2008,228200.0
2181,Sandviken,2009,224300.0
2181,Sandviken,2010,229200.0
2181,Sandviken,2011,238600.0
2181,Sandviken,2012,245600.0
2181,Sandviken,2013,249700.0
2181,Sandviken,2014,253600.0
2182,Söderhamn,2001,170600.0
2182,Söderhamn,2002,175400.0
2182,Söderhamn,2003,182600.0
2182,Söderhamn,2004,185300.0
2182,Söderhamn,2005,188000.0
2182,Söderhamn,2006,190700.0
2182,Söderhamn,2007,197600.0
2182,Söderhamn,2008,204400.0
2182,Söderhamn,2009,207900.0
2182,Söderhamn,2010,212500.0
2182,Söderhamn,2011,219300.0
2182,Söderhamn,2012,226700.0
2182,Söderhamn,2013,232600.0
2182,Söderhamn,2014,236200.0
2183,Bollnäs,2001,162300.0
2183,Bollnäs,2002,169400.0
2183,Bollnäs,2003,177700.0
2183,Bollnäs,2004,182700.0
2183,Bollnäs,2005,185700.0
2183,Bollnäs,2006,190200.0
2183,Bollnäs,2007,197000.0
2183,Bollnäs,2008,205300.0
2183,Bollnäs,2009,209200.0
2183,Bollnäs,2010,210200.0
2183,Bollnäs,2011,216100.0
2183,Bollnäs,2012,223100.0
2183,Bollnäs,2013,229300.0
2183,Bollnäs,2014,232400.0
2184,Hudiksvall,2001,170600.0
2184,Hudiksvall,2002,176600.0
2184,Hudiksvall,2003,184400.0
2184,Hudiksvall,2004,188500.0
2184,Hudiksvall,2005,192900.0
2184,Hudiksvall,2006,197500.0
2184,Hudiksvall,2007,206000.0
2184,Hudiksvall,2008,212000.0
2184,Hudiksvall,2009,216900.0
2184,Hudiksvall,2010,220500.0
2184,Hudiksvall,2011,228400.0
2184,Hudiksvall,2012,235700.0
2184,Hudiksvall,2013,243900.0
2184,Hudiksvall,2014,249300.0
2260,Ånge,2001,163200.0
2260,Ånge,2002,170100.0
2260,Ånge,2003,177300.0
2260,Ånge,2004,181100.0
2260,Ånge,2005,186400.0
2260,Ånge,2006,190000.0
2260,Ånge,2007,195100.0
2260,Ånge,2008,202300.0
2260,Ånge,2009,207200.0
2260,Ånge,2010,210000.0
2260,Ånge,2011,216900.0
2260,Ånge,2012,226200.0
2260,Ånge,2013,229900.0
2260,Ånge,2014,236000.0
2262,Timrå,2001,182700.0
2262,Timrå,2002,189700.0
2262,Timrå,2003,196600.0
2262,Timrå,2004,200000.0
2262,Timrå,2005,204100.0
2262,Timrå,2006,209100.0
2262,Timrå,2007,217600.0
2262,Timrå,2008,223500.0
2262,Timrå,2009,225900.0
2262,Timrå,2010,227800.0
2262,Timrå,2011,233700.0
2262,Timrå,2012,241200.0
2262,Timrå,2013,246000.0
2262,Timrå,2014,251300.0
2280,Härnösand,2001,174100.0
2280,Härnösand,2002,180100.0
2280,Härnösand,2003,187000.0
2280,Härnösand,2004,191400.0
2280,Härnösand,2005,195300.0
2280,Härnösand,2006,199500.0
2280,Härnösand,2007,206000.0
2280,Härnösand,2008,214300.0
2280,Härnösand,2009,219200.0
2280,Härnösand,2010,221500.0
2280,Härnösand,2011,226600.0
2280,Härnösand,2012,232400.0
2280,Härnösand,2013,238700.0
2280,Härnösand,2014,243300.0
2281,Sundsvall,2001,189600.0
2281,Sundsvall,2002,197500.0
2281,Sundsvall,2003,204400.0
2281,Sundsvall,2004,208500.0
2281,Sundsvall,2005,214000.0
2281,Sundsvall,2006,219800.0
2281,Sundsvall,2007,226400.0
2281,Sundsvall,2008,235600.0
2281,Sundsvall,2009,238800.0
2281,Sundsvall,2010,241800.0
2281,Sundsvall,2011,248400.0
2281,Sundsvall,2012,256600.0
2281,Sundsvall,2013,264300.0
2281,Sundsvall,2014,270100.0
2282,Kramfors,2001,161300.0
2282,Kramfors,2002,168100.0
2282,Kramfors,2003,176900.0
2282,Kramfors,2004,181200.0
2282,Kramfors,2005,185900.0
2282,Kramfors,2006,190200.0
2282,Kramfors,2007,195900.0
2282,Kramfors,2008,202900.0
2282,Kramfors,2009,206600.0
2282,Kramfors,2010,209900.0
2282,Kramfors,2011,215300.0
2282,Kramfors,2012,223900.0
2282,Kramfors,2013,229700.0
2282,Kramfors,2014,235200.0
2283,Sollefteå,2001,162100.0
2283,Sollefteå,2002,168400.0
2283,Sollefteå,2003,175500.0
2283,Sollefteå,2004,179900.0
2283,Sollefteå,2005,185000.0
2283,Sollefteå,2006,189600.0
2283,Sollefteå,2007,194800.0
2283,Sollefteå,2008,202200.0
2283,Sollefteå,2009,206700.0
2283,Sollefteå,2010,208100.0
2283,Sollefteå,2011,212900.0
2283,Sollefteå,2012,221000.0
2283,Sollefteå,2013,227800.0
2283,Sollefteå,2014,233400.0
2284,Örnsköldsvik,2001,174500.0
2284,Örnsköldsvik,2002,182200.0
2284,Örnsköldsvik,2003,190600.0
2284,Örnsköldsvik,2004,197400.0
2284,Örnsköldsvik,2005,203500.0
2284,Örnsköldsvik,2006,209100.0
2284,Örnsköldsvik,2007,217200.0
2284,Örnsköldsvik,2008,225400.0
2284,Örnsköldsvik,2009,230100.0
2284,Örnsköldsvik,2010,232300.0
2284,Örnsköldsvik,2011,239800.0
2284,Örnsköldsvik,2012,248300.0
2284,Örnsköldsvik,2013,255200.0
2284,Örnsköldsvik,2014,261400.0
2303,Ragunda,2001,156300.0
2303,Ragunda,2002,162000.0
2303,Ragunda,2003,171300.0
2303,Ragunda,2004,177000.0
2303,Ragunda,2005,180400.0
2303,Ragunda,2006,184100.0
2303,Ragunda,2007,191700.0
2303,Ragunda,2008,197200.0
2303,Ragunda,2009,199400.0
2303,Ragunda,2010,201800.0
2303,Ragunda,2011,206800.0
2303,Ragunda,2012,214000.0
2303,Ragunda,2013,220400.0
2303,Ragunda,2014,226900.0
2305,Bräcke,2001,155900.0
2305,Bräcke,2002,163200.0
2305,Bräcke,2003,171800.0
2305,Bräcke,2004,175600.0
2305,Bräcke,2005,180000.0
2305,Bräcke,2006,183200.0
2305,Bräcke,2007,188800.0
2305,Bräcke,2008,195000.0
2305,Bräcke,2009,197900.0
2305,Bräcke,2010,199800.0
2305,Bräcke,2011,204400.0
2305,Bräcke,2012,213400.0
2305,Bräcke,2013,219400.0
2305,Bräcke,2014,224200.0
2309,Krokom,2001,164500.0
2309,Krokom,2002,173400.0
2309,Krokom,2003,181600.0
2309,Krokom,2004,186000.0
2309,Krokom,2005,189900.0
2309,Krokom,2006,195600.0
2309,Krokom,2007,202900.0
2309,Krokom,2008,211100.0
2309,Krokom,2009,216200.0
2309,Krokom,2010,220300.0
2309,Krokom,2011,226600.0
2309,Krokom,2012,235600.0
2309,Krokom,2013,244500.0
2309,Krokom,2014,250700.0
2313,Strömsund,2001,151700.0
2313,Strömsund,2002,158300.0
2313,Strömsund,2003,165500.0
2313,Strömsund,2004,170600.0
2313,Strömsund,2005,175400.0
2313,Strömsund,2006,180700.0
2313,Strömsund,2007,185600.0
2313,Strömsund,2008,193000.0
2313,Strömsund,2009,194300.0
2313,Strömsund,2010,198700.0
2313,Strömsund,2011,203600.0
2313,Strömsund,2012,211900.0
2313,Strömsund,2013,218200.0
2313,Strömsund,2014,223300.0
2321,Åre,2001,155900.0
2321,Åre,2002,161500.0
2321,Åre,2003,169100.0
2321,Åre,2004,174900.0
2321,Åre,2005,182300.0
2321,Åre,2006,188900.0
2321,Åre,2007,195800.0
2321,Åre,2008,201700.0
2321,Åre,2009,205600.0
2321,Åre,2010,210400.0
2321,Åre,2011,216000.0
2321,Åre,2012,222500.0
2321,Åre,2013,226700.0
2321,Åre,2014,233200.0
2326,Berg,2001,149800.0
2326,Berg,2002,156000.0
2326,Berg,2003,164100.0
2326,Berg,2004,167800.0
2326,Berg,2005,173100.0
2326,Berg,2006,177900.0
2326,Berg,2007,184400.0
2326,Berg,2008,190900.0
2326,Berg,2009,195300.0
2326,Berg,2010,195500.0
2326,Berg,2011,200300.0
2326,Berg,2012,208400.0
2326,Berg,2013,215900.0
2326,Berg,2014,223700.0
2361,Härjedalen,2001,156200.0
2361,Härjedalen,2002,162900.0
2361,Härjedalen,2003,170900.0
2361,Härjedalen,2004,175300.0
2361,Härjedalen,2005,179900.0
2361,Härjedalen,2006,183300.0
2361,Härjedalen,2007,190100.0
2361,Härjedalen,2008,195800.0
2361,Härjedalen,2009,200300.0
2361,Härjedalen,2010,204300.0
2361,Härjedalen,2011,210000.0
2361,Härjedalen,2012,216200.0
2361,Härjedalen,2013,222400.0
2361,Härjedalen,2014,227500.0
2380,Östersund,2001,177500.0
2380,Östersund,2002,184800.0
2380,Östersund,2003,191600.0
2380,Östersund,2004,196100.0
2380,Östersund,2005,200900.0
2380,Östersund,2006,206200.0
2380,Östersund,2007,213400.0
2380,Östersund,2008,221300.0
2380,Östersund,2009,224700.0
2380,Östersund,2010,226600.0
2380,Östersund,2011,232200.0
2380,Östersund,2012,239900.0
2380,Östersund,2013,247700.0
2380,Östersund,2014,253400.0
2401,Nordmaling,2001,160900.0
2401,Nordmaling,2002,167100.0
2401,Nordmaling,2003,174000.0
2401,Nordmaling,2004,179000.0
2401,Nordmaling,2005,185900.0
2401,Nordmaling,2006,191000.0
2401,Nordmaling,2007,198800.0
2401,Nordmaling,2008,208200.0
2401,Nordmaling,2009,208800.0
2401,Nordmaling,2010,215400.0
2401,Nordmaling,2011,218900.0
2401,Nordmaling,2012,222700.0
2401,Nordmaling,2013,229300.0
2401,Nordmaling,2014,235000.0
2403,Bjurholm,2001,151200.0
2403,Bjurholm,2002,156600.0
2403,Bjurholm,2003,165900.0
2403,Bjurholm,2004,169200.0
2403,Bjurholm,2005,173400.0
2403,Bjurholm,2006,176900.0
2403,Bjurholm,2007,180300.0
2403,Bjurholm,2008,184700.0
2403,Bjurholm,2009,190800.0
2403,Bjurholm,2010,194100.0
2403,Bjurholm,2011,198200.0
2403,Bjurholm,2012,204800.0
2403,Bjurholm,2013,211200.0
2403,Bjurholm,2014,218000.0
2404,Vindeln,2001,153900.0
2404,Vindeln,2002,162300.0
2404,Vindeln,2003,169700.0
2404,Vindeln,2004,174200.0
2404,Vindeln,2005,179500.0
2404,Vindeln,2006,185400.0
2404,Vindeln,2007,192900.0
2404,Vindeln,2008,200800.0
2404,Vindeln,2009,202200.0
2404,Vindeln,2010,205000.0
2404,Vindeln,2011,215100.0
2404,Vindeln,2012,224000.0
2404,Vindeln,2013,230800.0
2404,Vindeln,2014,233400.0
2409,Robertsfors,2001,158600.0
2409,Robertsfors,2002,165500.0
2409,Robertsfors,2003,174200.0
2409,Robertsfors,2004,178800.0
2409,Robertsfors,2005,184500.0
2409,Robertsfors,2006,188200.0
2409,Robertsfors,2007,198400.0
2409,Robertsfors,2008,205500.0
2409,Robertsfors,2009,208200.0
2409,Robertsfors,2010,211800.0
2409,Robertsfors,2011,218900.0
2409,Robertsfors,2012,225800.0
2409,Robertsfors,2013,234200.0
2409,Robertsfors,2014,239400.0
2417,Norsjö,2001,158200.0
2417,Norsjö,2002,164900.0
2417,Norsjö,2003,173900.0
2417,Norsjö,2004,178100.0
2417,Norsjö,2005,183100.0
2417,Norsjö,2006,188500.0
2417,Norsjö,2007,198700.0
2417,Norsjö,2008,202200.0
2417,Norsjö,2009,205100.0
2417,Norsjö,2010,207400.0
2417,Norsjö,2011,214100.0
2417,Norsjö,2012,225200.0
2417,Norsjö,2013,231400.0
2417,Norsjö,2014,235600.0
2418,Malå,2001,170000.0
2418,Malå,2002,177700.0
2418,Malå,2003,185500.0
2418,Malå,2004,189600.0
2418,Malå,2005,194400.0
2418,Malå,2006,199700.0
2418,Malå,2007,208100.0
2418,Malå,2008,212000.0
2418,Malå,2009,215900.0
2418,Malå,2010,220100.0
2418,Malå,2011,226700.0
2418,Malå,2012,237500.0
2418,Malå,2013,242600.0
2418,Malå,2014,247100.0
2421,Storuman,2001,154600.0
2421,Storuman,2002,160900.0
2421,Storuman,2003,169200.0
2421,Storuman,2004,172400.0
2421,Storuman,2005,177200.0
2421,Storuman,2006,183400.0
2421,Storuman,2007,190800.0
2421,Storuman,2008,197300.0
2421,Storuman,2009,203300.0
2421,Storuman,2010,207600.0
2421,Storuman,2011,215100.0
2421,Storuman,2012,219500.0
2421,Storuman,2013,223000.0
2421,Storuman,2014,227200.0
2422,Sorsele,2001,151500.0
2422,Sorsele,2002,158100.0
2422,Sorsele,2003,166300.0
2422,Sorsele,2004,170000.0
2422,Sorsele,2005,173800.0
2422,Sorsele,2006,178500.0
2422,Sorsele,2007,185100.0
2422,Sorsele,2008,192600.0
2422,Sorsele,2009,196100.0
2422,Sorsele,2010,198200.0
2422,Sorsele,2011,203700.0
2422,Sorsele,2012,210200.0
2422,Sorsele,2013,219100.0
2422,Sorsele,2014,224700.0
2425,Dorotea,2001,151300.0
2425,Dorotea,2002,158000.0
2425,Dorotea,2003,165500.0
2425,Dorotea,2004,172500.0
2425,Dorotea,2005,175400.0
2425,Dorotea,2006,180000.0
2425,Dorotea,2007,188100.0
2425,Dorotea,2008,195700.0
2425,Dorotea,2009,199200.0
2425,Dorotea,2010,202000.0
2425,Dorotea,2011,206900.0
2425,Dorotea,2012,214800.0
2425,Dorotea,2013,217700.0
2425,Dorotea,2014,224300.0
2460,Vännäs,2001,168100.0
2460,Vännäs,2002,175200.0
2460,Vännäs,2003,181300.0
2460,Vännäs,2004,185900.0
2460,Vännäs,2005,191000.0
2460,Vännäs,2006,195300.0
2460,Vännäs,2007,203900.0
2460,Vännäs,2008,212600.0
2460,Vännäs,2009,216900.0
2460,Vännäs,2010,220600.0
2460,Vännäs,2011,229400.0
2460,Vännäs,2012,235900.0
2460,Vännäs,2013,243800.0
2460,Vännäs,2014,250700.0
2462,Vilhelmina,2001,151900.0
2462,Vilhelmina,2002,159400.0
2462,Vilhelmina,2003,166700.0
2462,Vilhelmina,2004,170600.0
2462,Vilhelmina,2005,175300.0
2462,Vilhelmina,2006,179400.0
2462,Vilhelmina,2007,184100.0
2462,Vilhelmina,2008,190300.0
2462,Vilhelmina,2009,195300.0
2462,Vilhelmina,2010,196700.0
2462,Vilhelmina,2011,200200.0
2462,Vilhelmina,2012,209000.0
2462,Vilhelmina,2013,213700.0
2462,Vilhelmina,2014,220200.0
2463,Åsele,2001,151900.0
2463,Åsele,2002,159400.0
2463,Åsele,2003,167100.0
2463,Åsele,2004,168500.0
2463,Åsele,2005,172300.0
2463,Åsele,2006,176100.0
2463,Åsele,2007,182300.0
2463,Åsele,2008,188600.0
2463,Åsele,2009,193000.0
2463,Åsele,2010,196700.0
2463,Åsele,2011,201900.0
2463,Åsele,2012,210600.0
2463,Åsele,2013,215800.0
2463,Åsele,2014,222600.0
2480,Umeå,2001,177300.0
2480,Umeå,2002,183000.0
2480,Umeå,2003,188800.0
2480,Umeå,2004,194300.0
2480,Umeå,2005,199500.0
2480,Umeå,2006,204800.0
2480,Umeå,2007,213900.0
2480,Umeå,2008,222700.0
2480,Umeå,2009,226500.0
2480,Umeå,2010,230100.0
2480,Umeå,2011,238300.0
2480,Umeå,2012,246800.0
2480,Umeå,2013,253800.0
2480,Umeå,2014,260800.0
2481,Lycksele,2001,167700.0
2481,Lycksele,2002,172400.0
2481,Lycksele,2003,179900.0
2481,Lycksele,2004,183800.0
2481,Lycksele,2005,188700.0
2481,Lycksele,2006,194500.0
2481,Lycksele,2007,202300.0
2481,Lycksele,2008,209700.0
2481,Lycksele,2009,214200.0
2481,Lycksele,2010,218300.0
2481,Lycksele,2011,226400.0
2481,Lycksele,2012,236800.0
2481,Lycksele,2013,239600.0
2481,Lycksele,2014,245200.0
2482,Skellefteå,2001,173300.0
2482,Skellefteå,2002,179800.0
2482,Skellefteå,2003,186900.0
2482,Skellefteå,2004,191600.0
2482,Skellefteå,2005,197800.0
2482,Skellefteå,2006,202400.0
2482,Skellefteå,2007,211200.0
2482,Skellefteå,2008,219600.0
2482,Skellefteå,2009,223300.0
2482,Skellefteå,2010,226800.0
2482,Skellefteå,2011,233700.0
2482,Skellefteå,2012,243200.0
2482,Skellefteå,2013,249800.0
2482,Skellefteå,2014,254500.0
2505,Arvidsjaur,2001,163700.0
2505,Arvidsjaur,2002,170600.0
2505,Arvidsjaur,2003,178100.0
2505,Arvidsjaur,2004,183000.0
2505,Arvidsjaur,2005,187000.0
