municipality,name,year,median_income
2181,Sandviken,2005,197400.0
2181,Sandviken,2006,202400.0
2181,Sandviken,2007,207800.0
2181,Sandviken,2008,216200.0
2181,Sandviken,2009,216400.0
2181,Sandviken,2010,216500.0
2181,Sandviken,2011,221300.0
2181,Sandviken,2012,227200.0
2181,Sandviken,2013,233500.0
2181,Sandviken,2014,235000.0
2182,Söderhamn,1999,156100.0
2182,Söderhamn,2000,161100.0
2182,Söderhamn,2001,166700.0
2182,Söderhamn,2002,170900.0
2182,Söderhamn,2003,176600.0
2182,Söderhamn,2004,178700.0
2182,Söderhamn,2005,180400.0
2182,Söderhamn,2006,183900.0
2182,Söderhamn,2007,188200.0
2182,Söderhamn,2008,195400.0
2182,Söderhamn,2009,199400.0
2182,Söderhamn,2010,200000.0
2182,Söderhamn,2011,204400.0
2182,Söderhamn,2012,212400.0
2182,Söderhamn,2013,219300.0
2182,Söderhamn,2014,221400.0
2183,Bollnäs,1999,149700.0
2183,Bollnäs,2000,153400.0
2183,Bollnäs,2001,158600.0
2183,Bollnäs,2002,166000.0
2183,Bollnäs,2003,173700.0
2183,Bollnäs,2004,177500.0
2183,Bollnäs,2005,181000.0
2183,Bollnäs,2006,185000.0
2183,Bollnäs,2007,191400.0
2183,Bollnäs,2008,199800.0
2183,Bollnäs,2009,203000.0
2183,Bollnäs,2010,201800.0
2183,Bollnäs,2011,207200.0
2183,Bollnäs,2012,213600.0
2183,Bollnäs,2013,218700.0
2183,Bollnäs,2014,220900.0
2184,Hudiksvall,1999,153000.0
2184,Hudiksvall,2000,157700.0
2184,Hudiksvall,2001,163600.0
2184,Hudiksvall,2002,170800.0
2184,Hudiksvall,2003,176800.0
2184,Hudiksvall,2004,180500.0
2184,Hudiksvall,2005,184100.0
2184,Hudiksvall,2006,188800.0
2184,Hudiksvall,2007,196100.0
2184,Hudiksvall,2008,203400.0
2184,Hudiksvall,2009,207300.0
2184,Hudiksvall,2010,209600.0
2184,Hudiksvall,2011,215100.0
2184,Hudiksvall,2012,222200.0
2184,Hudiksvall,2013,230300.0
2184,Hudiksvall,2014,233000.0
2260,Ånge,1999,150700.0
2260,Ånge,2000,155100.0
2260,Ånge,2001,160600.0
2260,Ånge,2002,167900.0
2260,Ånge,2003,173900.0
2260,Ånge,2004,177800.0
2260,Ånge,2005,182000.0
2260,Ånge,2006,185500.0
2260,Ånge,2007,189300.0
2260,Ånge,2008,196300.0
2260,Ånge,2009,200600.0
2260,Ånge,2010,200700.0
2260,Ånge,2011,206900.0
2260,Ånge,2012,214300.0
2260,Ånge,2013,217200.0
2260,Ånge,2014,224300.0
2262,Timrå,1999,164000.0
2262,Timrå,2000,169700.0
2262,Timrå,2001,177100.0
2262,Timrå,2002,185400.0
2262,Timrå,2003,191200.0
2262,Timrå,2004,194200.0
2262,Timrå,2005,198100.0
2262,Timrå,2006,202000.0
2262,Timrå,2007,208400.0
2262,Timrå,2008,217800.0
2262,Timrå,2009,221700.0
2262,Timrå,2010,221600.0
2262,Timrå,2011,225800.0
2262,Timrå,2012,232700.0
2262,Timrå,2013,237800.0
2262,Timrå,2014,241500.0
2280,Härnösand,1999,158400.0
2280,Härnösand,2000,162400.0
2280,Härnösand,2001,170400.0
2280,Härnösand,2002,177400.0
2280,Härnösand,2003,183200.0
2280,Härnösand,2004,187500.0
2280,Härnösand,2005,191200.0
2280,Härnösand,2006,194600.0
2280,Härnösand,2007,200200.0
2280,Härnösand,2008,208200.0
2280,Härnösand,2009,214200.0
2280,Härnösand,2010,213000.0
2280,Härnösand,2011,215400.0
2280,Härnösand,2012,220600.0
2280,Härnösand,2013,226600.0
2280,Härnösand,2014,228300.0
2281,Sundsvall,1999,165600.0
2281,Sundsvall,2000,171700.0
2281,Sundsvall,2001,179200.0
2281,Sundsvall,2002,187600.0
2281,Sundsvall,2003,194200.0
2281,Sundsvall,2004,198900.0
2281,Sundsvall,2005,203200.0
2281,Sundsvall,2006,208800.0
2281,Sundsvall,2007,215500.0
2281,Sundsvall,2008,224400.0
2281,Sundsvall,2009,229100.0
2281,Sundsvall,2010,230700.0
2281,Sundsvall,2011,235000.0
2281,Sundsvall,2012,242800.0
2281,Sundsvall,2013,250300.0
2281,Sundsvall,2014,254700.0
2282,Kramfors,1999,150200.0
2282,Kramfors,2000,154400.0
2282,Kramfors,2001,159300.0
2282,Kramfors,2002,166300.0
2282,Kramfors,2003,174000.0
2282,Kramfors,2004,177900.0
2282,Kramfors,2005,181500.0
2282,Kramfors,2006,186600.0
2282,Kramfors,2007,190200.0
2282,Kramfors,2008,196700.0
2282,Kramfors,2009,199200.0
2282,Kramfors,2010,200000.0
2282,Kramfors,2011,202700.0
2282,Kramfors,2012,209600.0
2282,Kramfors,2013,216300.0
2282,Kramfors,2014,219600.0
2283,Sollefteå,1999,149100.0
2283,Sollefteå,2000,153500.0
2283,Sollefteå,2001,158300.0
2283,Sollefteå,2002,165000.0
2283,Sollefteå,2003,171000.0
2283,Sollefteå,2004,175500.0
2283,Sollefteå,2005,179400.0
2283,Sollefteå,2006,184200.0
2283,Sollefteå,2007,188300.0
2283,Sollefteå,2008,195700.0
2283,Sollefteå,2009,199800.0
2283,Sollefteå,2010,198100.0
2283,Sollefteå,2011,200600.0
2283,Sollefteå,2012,207900.0
2283,Sollefteå,2013,214300.0
2283,Sollefteå,2014,216300.0
2284,Örnsköldsvik,1999,157600.0
2284,Örnsköldsvik,2000,162700.0
2284,Örnsköldsvik,2001,169900.0
2284,Örnsköldsvik,2002,177700.0
2284,Örnsköldsvik,2003,185100.0
2284,Örnsköldsvik,2004,190500.0
2284,Örnsköldsvik,2005,195700.0
2284,Örnsköldsvik,2006,201700.0
2284,Örnsköldsvik,2007,208200.0
2284,Örnsköldsvik,2008,217200.0
2284,Örnsköldsvik,2009,222600.0
2284,Örnsköldsvik,2010,222000.0
2284,Örnsköldsvik,2011,226000.0
2284,Örnsköldsvik,2012,233700.0
2284,Örnsköldsvik,2013,241100.0
2284,Örnsköldsvik,2014,244500.0
2303,Ragunda,1999,144100.0
2303,Ragunda,2000,147900.0
2303,Ragunda,2001,154900.0
2303,Ragunda,2002,160700.0
2303,Ragunda,2003,166700.0
2303,Ragunda,2004,172400.0
2303,Ragunda,2005,175600.0
2303,Ragunda,2006,177800.0
2303,Ragunda,2007,184700.0
2303,Ragunda,2008,190300.0
2303,Ragunda,2009,189600.0
2303,Ragunda,2010,189500.0
2303,Ragunda,2011,192500.0
2303,Ragunda,2012,198400.0
2303,Ragunda,2013,207900.0
2303,Ragunda,2014,213500.0
2305,Bräcke,1999,142900.0
2305,Bräcke,2000,147200.0
2305,Bräcke,2001,155200.0
2305,Bräcke,2002,162800.0
2305,Bräcke,2003,169600.0
2305,Bräcke,2004,173000.0
2305,Bräcke,2005,176300.0
2305,Bräcke,2006,180700.0
2305,Bräcke,2007,184400.0
2305,Bräcke,2008,190400.0
2305,Bräcke,2009,195000.0
2305,Bräcke,2010,193200.0
2305,Bräcke,2011,195700.0
2305,Bräcke,2012,201800.0
2305,Bräcke,2013,208300.0
2305,Bräcke,2014,211400.0
2309,Krokom,1999,150900.0
2309,Krokom,2000,155300.0
2309,Krokom,2001,161200.0
2309,Krokom,2002,170900.0
2309,Krokom,2003,175900.0
2309,Krokom,2004,181600.0
2309,Krokom,2005,185400.0
2309,Krokom,2006,192300.0
2309,Krokom,2007,198500.0
2309,Krokom,2008,206300.0
2309,Krokom,2009,211600.0
2309,Krokom,2010,214400.0
2309,Krokom,2011,220000.0
2309,Krokom,2012,228500.0
2309,Krokom,2013,237400.0
2309,Krokom,2014,243600.0
2313,Strömsund,1999,142800.0
2313,Strömsund,2000,146100.0
2313,Strömsund,2001,150400.0
2313,Strömsund,2002,157300.0
2313,Strömsund,2003,163100.0
2313,Strömsund,2004,168400.0
2313,Strömsund,2005,171900.0
2313,Strömsund,2006,177900.0
2313,Strömsund,2007,180800.0
2313,Strömsund,2008,185600.0
2313,Strömsund,2009,188800.0
2313,Strömsund,2010,190100.0
2313,Strömsund,2011,194200.0
2313,Strömsund,2012,201700.0
2313,Strömsund,2013,209200.0
2313,Strömsund,2014,210900.0
2321,Åre,1999,144300.0
2321,Åre,2000,147800.0
2321,Åre,2001,153200.0
2321,Åre,2002,160600.0
2321,Åre,2003,166300.0
2321,Åre,2004,171600.0
2321,Åre,2005,177900.0
2321,Åre,2006,185200.0
2321,Åre,2007,191400.0
2321,Åre,2008,196800.0
2321,Åre,2009,200300.0
2321,Åre,2010,205200.0
2321,Åre,2011,208800.0
2321,Åre,2012,215400.0
2321,Åre,2013,221200.0
2321,Åre,2014,223800.0
2326,Berg,1999,139200.0
2326,Berg,2000,142400.0
2326,Berg,2001,148300.0
2326,Berg,2002,155400.0
2326,Berg,2003,159000.0
2326,Berg,2004,163500.0
2326,Berg,2005,168400.0
2326,Berg,2006,173000.0
2326,Berg,2007,180600.0
2326,Berg,2008,185300.0
2326,Berg,2009,188100.0
2326,Berg,2010,186500.0
2326,Berg,2011,189500.0
2326,Berg,2012,197700.0
2326,Berg,2013,205900.0
2326,Berg,2014,210800.0
2361,Härjedalen,1999,147200.0
2361,Härjedalen,2000,150300.0
2361,Härjedalen,2001,155200.0
2361,Härjedalen,2002,161600.0
2361,Härjedalen,2003,167900.0
2361,Härjedalen,2004,170400.0
2361,Härjedalen,2005,173600.0
2361,Härjedalen,2006,176700.0
2361,Härjedalen,2007,182900.0
2361,Härjedalen,2008,189200.0
2361,Härjedalen,2009,193500.0
2361,Härjedalen,2010,194300.0
2361,Härjedalen,2011,199100.0
2361,Härjedalen,2012,206200.0
2361,Härjedalen,2013,211800.0
2361,Härjedalen,2014,215600.0
2380,Östersund,1999,160300.0
2380,Östersund,2000,166000.0
2380,Östersund,2001,172800.0
2380,Östersund,2002,180300.0
2380,Östersund,2003,186300.0
2380,Östersund,2004,190600.0
2380,Östersund,2005,193900.0
2380,Östersund,2006,200100.0
2380,Östersund,2007,207000.0
2380,Östersund,2008,215400.0
2380,Östersund,2009,218800.0
2380,Östersund,2010,218500.0
2380,Östersund,2011,223200.0
2380,Östersund,2012,230400.0
2380,Östersund,2013,237900.0
2380,Östersund,2014,240800.0
2401,Nordmaling,1999,147900.0
2401,Nordmaling,2000,150900.0
2401,Nordmaling,2001,156300.0
2401,Nordmaling,2002,164300.0
2401,Nordmaling,2003,168400.0
2401,Nordmaling,2004,172900.0
2401,Nordmaling,2005,177500.0
2401,Nordmaling,2006,183000.0
2401,Nordmaling,2007,191000.0
2401,Nordmaling,2008,199000.0
2401,Nordmaling,2009,202000.0
2401,Nordmaling,2010,205200.0
2401,Nordmaling,2011,206300.0
2401,Nordmaling,2012,212800.0
2401,Nordmaling,2013,218000.0
2401,Nordmaling,2014,221000.0
2403,Bjurholm,1999,136600.0
2403,Bjurholm,2000,141400.0
2403,Bjurholm,2001,146700.0
2403,Bjurholm,2002,151400.0
2403,Bjurholm,2003,160500.0
2403,Bjurholm,2004,161500.0
2403,Bjurholm,2005,166400.0
2403,Bjurholm,2006,168800.0
2403,Bjurholm,2007,172000.0
2403,Bjurholm,2008,176800.0
2403,Bjurholm,2009,183900.0
2403,Bjurholm,2010,181700.0
2403,Bjurholm,2011,184700.0
2403,Bjurholm,2012,191500.0
2403,Bjurholm,2013,200300.0
2403,Bjurholm,2014,201900.0
2404,Vindeln,1999,139500.0
2404,Vindeln,2000,146100.0
2404,Vindeln,2001,149700.0
2404,Vindeln,2002,156800.0
2404,Vindeln,2003,165000.0
2404,Vindeln,2004,170000.0
2404,Vindeln,2005,174400.0
2404,Vindeln,2006,179200.0
2404,Vindeln,2007,185200.0
2404,Vindeln,2008,193500.0
2404,Vindeln,2009,195300.0
2404,Vindeln,2010,194400.0
2404,Vindeln,2011,204300.0
2404,Vindeln,2012,213800.0
2404,Vindeln,2013,222400.0
2404,Vindeln,2014,221200.0
2409,Robertsfors,1999,147300.0
2409,Robertsfors,2000,153800.0
2409,Robertsfors,2001,158500.0
2409,Robertsfors,2002,165600.0
2409,Robertsfors,2003,173100.0
2409,Robertsfors,2004,176300.0
2409,Robertsfors,2005,181900.0
2409,Robertsfors,2006,185400.0
2409,Robertsfors,2007,193300.0
2409,Robertsfors,2008,202300.0
2409,Robertsfors,2009,205800.0
2409,Robertsfors,2010,207400.0
2409,Robertsfors,2011,213600.0
2409,Robertsfors,2012,220800.0
2409,Robertsfors,2013,229500.0
2409,Robertsfors,2014,232900.0
2417,Norsjö,1999,149000.0
2417,Norsjö,2000,153200.0
2417,Norsjö,2001,158600.0
2417,Norsjö,2002,165100.0
2417,Norsjö,2003,175100.0
2417,Norsjö,2004,177600.0
2417,Norsjö,2005,181100.0
2417,Norsjö,2006,185400.0
2417,Norsjö,2007,192600.0
2417,Norsjö,2008,199800.0
2417,Norsjö,2009,201700.0
2417,Norsjö,2010,203800.0
2417,Norsjö,2011,204900.0
2417,Norsjö,2012,216700.0
2417,Norsjö,2013,223100.0
2417,Norsjö,2014,226500.0
2418,Malå,1999,157500.0
2418,Malå,2000,162100.0
2418,Malå,2001,168500.0
2418,Malå,2002,176300.0
2418,Malå,2003,184200.0
2418,Malå,2004,186900.0
2418,Malå,2005,192000.0
2418,Malå,2006,199000.0
2418,Malå,2007,204000.0
2418,Malå,2008,207600.0
2418,Malå,2009,212700.0
2418,Malå,2010,212000.0
2418,Malå,2011,215600.0
2418,Malå,2012,227000.0
2418,Malå,2013,232700.0
2418,Malå,2014,238400.0
2421,Storuman,1999,144100.0
2421,Storuman,2000,147800.0
2421,Storuman,2001,153000.0
2421,Storuman,2002,160100.0
2421,Storuman,2003,166100.0
2421,Storuman,2004,170300.0
2421,Storuman,2005,173300.0
2421,Storuman,2006,178000.0
2421,Storuman,2007,185000.0
2421,Storuman,2008,191000.0
2421,Storuman,2009,196400.0
2421,Storuman,2010,200100.0
2421,Storuman,2011,201700.0
2421,Storuman,2012,207000.0
2421,Storuman,2013,211700.0
2421,Storuman,2014,214300.0
2422,Sorsele,1999,142400.0
2422,Sorsele,2000,145100.0
2422,Sorsele,2001,150500.0
2422,Sorsele,2002,155200.0
2422,Sorsele,2003,163400.0
2422,Sorsele,2004,164800.0
2422,Sorsele,2005,168100.0
2422,Sorsele,2006,174800.0
2422,Sorsele,2007,181700.0
2422,Sorsele,2008,189300.0
2422,Sorsele,2009,193200.0
2422,Sorsele,2010,188700.0
2422,Sorsele,2011,193800.0
2422,Sorsele,2012,200000.0
2422,Sorsele,2013,210000.0
2422,Sorsele,2014,213500.0
2425,Dorotea,1999,142200.0
2425,Dorotea,2000,146800.0
2425,Dorotea,2001,150500.0
2425,Dorotea,2002,157900.0
2425,Dorotea,2003,165200.0
2425,Dorotea,2004,169200.0
2425,Dorotea,2005,172600.0
2425,Dorotea,2006,179000.0
2425,Dorotea,2007,186000.0
2425,Dorotea,2008,192900.0
2425,Dorotea,2009,194900.0
2425,Dorotea,2010,193600.0
2425,Dorotea,2011,195600.0
2425,Dorotea,2012,205400.0
2425,Dorotea,2013,210200.0
2425,Dorotea,2014,214000.0
2460,Vännäs,1999,155600.0
2460,Vännäs,2000,158800.0
2460,Vännäs,2001,164600.0
2460,Vännäs,2002,172000.0
2460,Vännäs,2003,177000.0
2460,Vännäs,2004,181800.0
2460,Vännäs,2005,185400.0
2460,Vännäs,2006,190500.0
2460,Vännäs,2007,196900.0
2460,Vännäs,2008,206300.0
2460,Vännäs,2009,210900.0
2460,Vännäs,2010,212800.0
2460,Vännäs,2011,218200.0
2460,Vännäs,2012,225700.0
2460,Vännäs,2013,232900.0
2460,Vännäs,2014,235900.0
2462,Vilhelmina,1999,144900.0
2462,Vilhelmina,2000,148100.0
2462,Vilhelmina,2001,151400.0
2462,Vilhelmina,2002,158900.0
2462,Vilhelmina,2003,163900.0
2462,Vilhelmina,2004,168000.0
2462,Vilhelmina,2005,171500.0
2462,Vilhelmina,2006,176400.0
2462,Vilhelmina,2007,179800.0
2462,Vilhelmina,2008,185200.0
2462,Vilhelmina,2009,189300.0
2462,Vilhelmina,2010,191500.0
2462,Vilhelmina,2011,191400.0
2462,Vilhelmina,2012,200100.0
2462,Vilhelmina,2013,205900.0
2462,Vilhelmina,2014,209700.0
2463,Åsele,1999,142600.0
2463,Åsele,2000,146600.0
2463,Åsele,2001,150000.0
2463,Åsele,2002,154900.0
2463,Åsele,2003,162600.0
2463,Åsele,2004,164100.0
2463,Åsele,2005,166200.0
2463,Åsele,2006,169600.0
2463,Åsele,2007,175700.0
2463,Åsele,2008,180500.0
2463,Åsele,2009,184800.0
2463,Åsele,2010,185500.0
2463,Åsele,2011,186300.0
2463,Åsele,2012,194000.0
2463,Åsele,2013,201300.0
2463,Åsele,2014,206400.0
2480,Umeå,1999,163300.0
2480,Umeå,2000,167900.0
2480,Umeå,2001,174600.0
2480,Umeå,2002,180400.0
2480,Umeå,2003,186300.0
2480,Umeå,2004,190900.0
2480,Umeå,2005,194900.0
2480,Umeå,2006,201500.0
2480,Umeå,2007,209600.0
2480,Umeå,2008,218800.0
2480,Umeå,2009,222700.0
2480,Umeå,2010,224100.0
2480,Umeå,2011,229400.0
2480,Umeå,2012,237700.0
2480,Umeå,2013,244900.0
2480,Umeå,2014,249600.0
2481,Lycksele,1999,155000.0
2481,Lycksele,2000,160600.0
2481,Lycksele,2001,165500.0
2481,Lycksele,2002,170800.0
2481,Lycksele,2003,178000.0
2481,Lycksele,2004,181700.0
2481,Lycksele,2005,185100.0
2481,Lycksele,2006,191200.0
2481,Lycksele,2007,198000.0
2481,Lycksele,2008,206800.0
2481,Lycksele,2009,209700.0
2481,Lycksele,2010,212200.0
2481,Lycksele,2011,217100.0
2481,Lycksele,2012,226300.0
2481,Lycksele,2013,230900.0
2481,Lycksele,2014,233700.0
2482,Skellefteå,1999,159400.0
2482,Skellefteå,2000,164100.0
2482,Skellefteå,2001,169200.0
2482,Skellefteå,2002,176000.0
2482,Skellefteå,2003,182000.0
2482,Skellefteå,2004,187100.0
2482,Skellefteå,2005,191500.0
2482,Skellefteå,2006,197300.0
2482,Skellefteå,2007,205000.0
2482,Skellefteå,2008,213800.0
2482,Skellefteå,2009,218200.0
2482,Skellefteå,2010,219600.0
2482,Skellefteå,2011,225100.0
2482,Skellefteå,2012,233500.0
2482,Skellefteå,2013,240000.0
2482,Skellefteå,2014,242500.0
2505,Arvidsjaur,1999,151400.0
2505,Arvidsjaur,2000,156200.0
2505,Arvidsjaur,2001,160600.0
2505,Arvidsjaur,2002,168300.0
2505,Arvidsjaur,2003,175800.0
2505,Arvidsjaur,2004,181300.0
2505,Arvidsjaur,2005,183700.0
2505,Arvidsjaur,2006,190200.0
2505,Arvidsjaur,2007,194200.0
2505,Arvidsjaur,2008,204800.0
2505,Arvidsjaur,2009,211700.0
2505,Arvidsjaur,2010,212100.0
2505,Arvidsjaur,2011,218000.0
2505,Arvidsjaur,2012,224700.0
2505,Arvidsjaur,2013,231200.0
2505,Arvidsjaur,2014,235800.0
2506,Arjeplog,1999,150700.0
2506,Arjeplog,2000,155600.0
2506,Arjeplog,2001,159600.0
2506,Arjeplog,2002,164600.0
2506,Arjeplog,2003,168300.0
2506,Arjeplog,2004,172300.0
2506,Arjeplog,2005,172600.0
2506,Arjeplog,2006,179600.0
2506,Arjeplog,2007,185000.0
2506,Arjeplog,2008,193400.0
2506,Arjeplog,2009,200400.0
2506,Arjeplog,2010,204000.0
2506,Arjeplog,2011,205800.0
2506,Arjeplog,2012,216500.0
2506,Arjeplog,2013,224100.0
2506,Arjeplog,2014,226600.0
2510,Jokkmokk,1999,151400.0
2510,Jokkmokk,2000,155300.0
2510,Jokkmokk,2001,160100.0
2510,Jokkmokk,2002,165700.0
2510,Jokkmokk,2003,172500.0
2510,Jokkmokk,2004,178700.0
2510,Jokkmokk,2005,180300.0
2510,Jokkmokk,2006,183600.0
2510,Jokkmokk,2007,191100.0
2510,Jokkmokk,2008,197100.0
2510,Jokkmokk,2009,203600.0
2510,Jokkmokk,2010,201700.0
2510,Jokkmokk,2011,205800.0
2510,Jokkmokk,2012,212500.0
2510,Jokkmokk,2013,221900.0
2510,Jokkmokk,2014,227800.0
2513,Överkalix,1999,148000.0
2513,Överkalix,2000,149500.0
2513,Överkalix,2001,152800.0
2513,Överkalix,2002,159800.0
2513,Överkalix,2003,166900.0
2513,Överkalix,2004,171600.0
2513,Överkalix,2005,172800.0
2513,Överkalix,2006,179100.0
2513,Överkalix,2007,184100.0
2513,Överkalix,2008,191800.0
2513,Överkalix,2009,194400.0
2513,Överkalix,2010,194000.0
2513,Överkalix,2011,196200.0
2513,Överkalix,2012,208200.0
2513,Överkalix,2013,212400.0
2513,Överkalix,2014,216800.0
2514,Kalix,1999,156200.0
2514,Kalix,2000,161300.0
2514,Kalix,2001,167300.0
2514,Kalix,2002,172000.0
2514,Kalix,2003,179900.0
2514,Kalix,2004,182800.0
2514,Kalix,2005,185000.0
2514,Kalix,2006,192100.0
2514,Kalix,2007,199700.0
2514,Kalix,2008,206200.0
2514,Kalix,2009,210500.0
2514,Kalix,2010,211500.0
2514,Kalix,2011,214900.0
2514,Kalix,2012,223200.0
2514,Kalix,2013,230600.0
2514,Kalix,2014,232400.0
2518,Övertorneå,1999,142300.0
2518,Övertorneå,2000,145000.0
2518,Övertorneå,2001,147800.0
2518,Övertorneå,2002,155500.0
2518,Övertorneå,2003,163500.0
2518,Övertorneå,2004,167900.0
2518,Övertorneå,2005,172700.0
2518,Övertorneå,2006,177200.0
2518,Övertorneå,2007,181300.0
2518,Övertorneå,2008,189900.0
2518,Övertorneå,2009,189100.0
2518,Övertorneå,2010,190600.0
2518,Övertorneå,2011,193900.0
2518,Övertorneå,2012,202200.0
2518,Övertorneå,2013,207800.0
2518,Övertorneå,2014,206000.0
2521,Pajala,1999,142300.0
2521,Pajala,2000,145500.0
2521,Pajala,2001,148300.0
2521,Pajala,2002,154000.0
2521,Pajala,2003,160000.0
2521,Pajala,2004,163200.0
2521,Pajala,2005,166900.0
2521,Pajala,2006,172300.0
2521,Pajala,2007,177500.0
2521,Pajala,2008,183300.0
2521,Pajala,2009,188000.0
2521,Pajala,2010,191600.0
2521,Pajala,2011,195700.0
2521,Pajala,2012,206200.0
2521,Pajala,2013,219400.0
2521,Pajala,2014,225000.0
2523,Gällivare,1999,170600.0
2523,Gällivare,2000,174500.0
2523,Gällivare,2001,180200.0
2523,Gällivare,2002,186800.0
2523,Gällivare,2003,192400.0
2523,Gällivare,2004,198200.0
2523,Gällivare,2005,203500.0
2523,Gällivare,2006,209300.0
2523,Gällivare,2007,216500.0
2523,Gällivare,2008,228400.0
2523,Gällivare,2009,233300.0
2523,Gällivare,2010,239400.0
2523,Gällivare,2011,246600.0
2523,Gällivare,2012,257800.0
2523,Gällivare,2013,268600.0
2523,Gällivare,2014,275800.0
2560,Älvsbyn,1999,152500.0
2560,Älvsbyn,2000,156000.0
2560,Älvsbyn,2001,161700.0
2560,Älvsbyn,2002,167700.0
2560,Älvsbyn,2003,174600.0
2560,Älvsbyn,2004,178400.0
2560,Älvsbyn,2005,180500.0
2560,Älvsbyn,2006,184800.0
2560,Älvsbyn,2007,189000.0
2560,Älvsbyn,2008,196600.0
2560,Älvsbyn,2009,202400.0
2560,Älvsbyn,2010,202200.0
2560,Älvsbyn,2011,206300.0
2560,Älvsbyn,2012,214000.0
2560,Älvsbyn,2013,221100.0
2560,Älvsbyn,2014,225300.0
2580,Luleå,1999,167800.0
2580,Luleå,2000,171500.0
2580,Luleå,2001,177800.0
2580,Luleå,2002,185000.0
2580,Luleå,2003,190000.0
2580,Luleå,2004,195300.0
2580,Luleå,2005,198700.0
2580,Luleå,2006,204300.0
2580,Luleå,2007,211300.0
2580,Luleå,2008,220300.0
2580,Luleå,2009,224500.0
2580,Luleå,2010,227300.0
2580,Luleå,2011,231900.0
2580,Luleå,2012,241500.0
2580,Luleå,2013,251000.0
2580,Luleå,2014,255600.0
2581,Piteå,1999,162000.0
2581,Piteå,2000,167400.0
2581,Piteå,2001,173300.0
2581,Piteå,2002,180700.0
2581,Piteå,2003,186200.0
2581,Piteå,2004,190500.0
2581,Piteå,2005,194100.0
2581,Piteå,2006,200600.0
2581,Piteå,2007,207500.0
2581,Piteå,2008,217500.0
2581,Piteå,2009,223200.0
2581,Piteå,2010,224700.0
2581,Piteå,2011,228800.0
2581,Piteå,2012,237600.0
2581,Piteå,2013,244700.0
2581,Piteå,2014,249400.0
2582,Boden,1999,162800.0
2582,Boden,2000,166700.0
2582,Boden,2001,172300.0
2582,Boden,2002,178600.0
2582,Boden,2003,185300.0
2582,Boden,2004,190500.0
2582,Boden,2005,193300.0
2582,Boden,2006,197100.0
2582,Boden,2007,203600.0
2582,Boden,2008,212500.0
2582,Boden,2009,217300.0
2582,Boden,2010,216600.0
2582,Boden,2011,221600.0
2582,Boden,2012,231200.0
2582,Boden,2013,238100.0
2582,Boden,2014,243800.0
2583,Haparanda,1999,144400.0
2583,Haparanda,2000,146000.0
2583,Haparanda,2001,149900.0
2583,Haparanda,2002,157400.0
2583,Haparanda,2003,162900.0
2583,Haparanda,2004,167600.0
2583,Haparanda,2005,170700.0
2583,Haparanda,2006,175200.0
2583,Haparanda,2007,180600.0
2583,Haparanda,2008,184000.0
2583,Haparanda,2009,187400.0
2583,Haparanda,2010,186500.0
2583,Haparanda,2011,188500.0
2583,Haparanda,2012,197500.0
2583,Haparanda,2013,202500.0
2583,Haparanda,2014,204500.0
2584,Kiruna,1999,174400.0
2584,Kiruna,2000,178300.0
2584,Kiruna,2001,183400.0
2584,Kiruna,2002,192300.0
2584,Kiruna,2003,197600.0
2584,Kiruna,2004,203500.0
2584,Kiruna,2005,209500.0
2584,Kiruna,2006,218200.0
2584,Kiruna,2007,227400.0
2584,Kiruna,2008,238800.0
2584,Kiruna,2009,242100.0
2584,Kiruna,2010,249800.0
2584,Kiruna,2011,262400.0
2584,Kiruna,2012,276800.0
2584,Kiruna,2013,285700.0
2584,Kiruna,2014,290500.0
